date,lid,htid,atid,corn_h,corn_a,h_n,corn_f_h,corn_a_h,sot_f_h,ibox_f_h,xg_f_h,poss_f_h,a_n,corn_f_a,corn_a_a,sot_f_a,ibox_f_a,xg_f_a,poss_f_a,lg_n,lg_corn,lg_xg
2025-04-11T18:30:00+00:00,10,213,212,7.0,4.0,8.915404119593305,5.898817283756305,5.392940197824808,5.421197016656829,10.847903757824028,0.0,0.0,8.579819240895468,4.567107736870016,6.05807763066682,3.9624208060803583,8.343290197477053,0.0,0.0,169.1252738305289,9.006383098293915,0.0
2025-04-11T18:30:00+00:00,115,3457,3467,9.0,4.0,7.233513985106407,5.223048936456399,5.912652208149696,4.029635878580018,7.784201301306325,0.8628209928958849,0.0,5.928193683859897,3.552692014541874,5.268181370408383,3.7272048832123406,5.879666211554911,1.1295214883712958,0.0,118.71045111796883,10.070743787934354,2.223444951536159
2025-04-11T18:45:00+00:00,4,74,92,2.0,2.0,11.68033929650792,4.431569520039294,4.152549267731164,4.597457947580161,9.39526083131104,0.0,0.0,12.099887009760717,3.89492874028905,5.547992995925575,3.5723361573821832,5.941027974527251,0.0,0.0,273.76729779825837,9.49634728042508,0.0
2025-04-11T18:45:00+00:00,9,196,191,5.0,7.0,13.524615585344689,5.625864569113846,4.4802770306522275,5.290065219572591,9.867311114563172,1.3747214409369781,0.0,10.79042958194099,5.740574542483472,3.856889476340508,5.6958417203849425,9.254885095501022,1.7287832089298858,0.0,166.99759138284722,9.161480037885045,2.441643076496688
2025-04-11T18:45:00+00:00,11,246,239,9.0,2.0,8.936645773577151,3.832996599372144,5.842492334412917,3.766981905889785,7.800868493362897,1.1107799229310331,0.0,9.439744208687854,4.027403719308746,6.063360712069552,3.3535797026235667,7.043401400641481,0.7358814179622941,0.0,136.83815226322403,9.392235966187059,3.1071718971689046
2025-04-11T18:45:00+00:00,15,373,371,6.0,2.0,8.369792542887994,4.47894261727862,4.01453575987187,4.739115693604898,8.634683781579842,1.5071007837211967,0.0,8.023415141663287,5.767462156475319,4.2644906019579425,4.333610024122839,8.959867829264285,1.6080239892423132,0.0,131.4260652742755,10.06230542593294,2.9200438888448743
2025-04-11T19:00:00+00:00,2,6,41,5.0,5.0,12.609867141186307,5.622029337152804,3.9551248700106605,4.757833899485641,8.180209776244844,1.5367500265770635,0.0,10.804651383008558,4.097066853985865,5.412618341425423,3.282657475233742,6.501437073969533,1.05860282018196,0.0,267.714830867683,10.005934428784519,2.3860436277590034
2025-04-11T19:00:00+00:00,5,107,104,3.0,3.0,7.864696402209224,5.52002024127186,4.15071053941868,4.277230542793611,7.757010592010391,0.9616055268025616,0.0,9.57089694281091,4.206755230569838,4.829513521245695,3.775339184078738,6.232549787626188,0.8039613097376805,0.0,157.09407562655448,9.279609465327281,2.5685948220177384
2025-04-11T19:15:00+00:00,14,342,352,1.0,5.0,10.151978154551756,6.69636354742019,3.637008304825652,5.035579660385474,8.14226497924431,1.2814196874398014,0.0,9.751681612264376,6.28073218652347,3.9916714981108363,5.025108680111943,9.119461468645758,1.2902733639898545,0.0,136.58105768260404,9.443305887058033,2.407898529374007
2025-04-11T20:30:00+00:00,112,3432,3422,7.0,4.0,6.575652692253345,4.833806246958289,3.390030301640574,5.072441557344778,7.7849546078934555,0.38872942522229964,0.0,6.056411971120671,3.9267904339262287,5.0296991489180165,4.567021621828821,7.088453952158102,0.5084929488066712,0.0,112.57159331739902,8.863086394045443,0.6319336462461982
2025-04-11T22:00:00+00:00,34,667,661,5.0,2.0,8.75210063674381,3.937640363345859,5.035056242368947,4.395729133452239,6.968713851548175,0.4350097615937646,0.0,8.87158014202189,3.7294110279887978,5.476338923628448,3.2759832142297,5.152854689571875,0.357541534792132,0.0,256.46183920779646,8.98733501745656,0.9334732789491169
2025-04-11T23:00:00+00:00,32,325,635,3.0,3.0,9.257263418883369,5.354810093854779,4.023851697214567,4.684208362794957,8.259003308642336,0.0,0.0,8.399631947771129,2.9088832627728123,5.852250231674168,2.9189235455261215,3.8574880254907327,0.0,0.0,190.46361809130934,9.091628325784479,0.0
2025-04-12T00:00:00+00:00,34,642,644,7.0,11.0,9.986441025947023,6.001111648676314,2.411640295837316,4.4175354346600235,8.524207132812364,0.4345944285672812,0.0,8.34890747904846,5.389807814138624,3.6275045295922084,3.94862793831815,7.664654551206042,0.3623854975891472,0.0,255.97896813080476,8.97961606763638,0.9298476026864856
2025-04-12T00:00:00+00:00,39,727,723,7.0,6.0,6.879624869775716,5.370540387392276,4.261571360916194,4.784782634879778,9.935859054080044,0.0,0.0,5.718603943411761,3.3786102698800047,6.916185558650794,2.5862454055218724,5.52501005908731,0.0,0.0,103.14852237937059,9.712404148914892,0.0
2025-04-12T01:00:00+00:00,36,683,688,8.0,4.0,8.631396704564022,7.209467261965094,3.8419338721397187,6.174996867910585,9.210919025786017,0.0,0.0,8.507095655254675,5.188682820889679,5.725478331658024,3.4252231802971473,6.68154186887394,0.0,0.0,149.6329633839545,10.11344580990452,0.0
2025-04-12T01:10:00+00:00,32,623,629,9.0,5.0,8.892718876724215,4.905009026492914,3.5830997026585614,4.77164660695441,6.900610829300253,0.0,0.0,7.645716528875602,3.974733449071417,5.817612248556835,2.900762715909773,4.598102352589964,0.0,0.0,190.36086879674443,9.07548098480866,0.0
2025-04-12T03:05:00+00:00,36,685,680,11.0,2.0,8.857959700694437,5.8117024003712165,4.970823922539496,4.697568832829285,8.81530967853919,0.0,0.0,7.825521962723694,5.9173807028213625,4.869907079354399,3.555179129289086,6.697288130556383,0.0,0.0,150.6329633839545,10.125969988860536,0.0
2025-04-12T05:00:00+00:00,69,2577,2579,5.0,9.0,6.822148984558121,6.301084093467254,4.465650962923441,6.822609963411839,11.477569619409003,0.0,0.0,6.371747707886064,5.65441360623105,5.234731687953758,5.083507485213413,8.71103377794347,0.0,0.0,89.0416368012497,10.037273911748787,0.0
2025-04-12T05:00:00+00:00,104,3260,3251,9.0,5.0,5.027716726956187,5.775877599666608,6.009834563916472,3.5987067252027405,8.04470688898338,1.4230179392393454,0.0,2.5143253800395318,5.324916396024417,4.700319876369604,2.126195901502836,5.627790436839949,0.8970984346979411,0.0,75.72811309529939,9.729363066844689,2.2012541270696113
2025-04-12T05:00:00+00:00,104,3262,3257,1.0,9.0,3.434913627843884,6.824365106328018,5.4795057302662045,5.438632190041688,9.077501843449184,1.9253203345497956,0.0,4.268446301634644,5.379813019357411,5.001322573439474,3.8847127045892007,7.156654100384949,1.2747328148957098,0.0,76.72811309529939,9.785022417255808,2.1951122566643755
2025-04-12T05:00:00+00:00,104,3243,3258,3.0,3.0,3.408812994343562,4.390786086057263,5.080337209620819,5.1361868476796735,5.607699027441447,1.514331915583608,0.0,4.12830124792041,4.141656549628,4.89134652244527,4.9097377011713474,5.831288618994633,1.0379298023291184,0.0,77.72811309529939,9.787788180815264,2.21601701915801
2025-04-12T05:00:00+00:00,104,3253,3247,4.0,4.0,4.0952921000545155,2.368281109080562,5.225487868387,2.832395183115815,5.249525307935182,0.2224443138480029,0.0,3.6068693880680827,4.4607534451458175,6.666140138980272,3.1187640763764373,6.715560302757103,1.0379778995544788,0.0,78.72811309529939,9.739675911488675,2.223434737656294
2025-04-12T06:00:00+00:00,104,3244,3256,8.0,4.0,5.053030399531396,6.12831727757882,4.634334842438897,5.08062973229319,7.363810339179119,1.5231769650278126,0.0,2.484466658022432,7.5960485365418,7.151532860174187,3.151532860174187,7.1637719340883,0.411568947780199,0.0,79.72811309529939,9.71785580508017,2.2259001824625537
2025-04-12T06:00:00+00:00,104,3261,3245,4.0,8.0,3.245260458245755,4.183895230524552,3.922708005000229,2.549882685403077,9.000546737439112,1.3662868082257824,0.0,3.4752788726875226,3.973435469048181,3.846984447173216,3.3110719249825746,7.51770651460904,0.897178744932374,0.0,80.72811309529939,9.74612531501193,2.231772979427073
2025-04-12T07:00:00+00:00,69,2565,2602,8.0,4.0,7.41051845030811,5.480059992655159,4.859233885737172,5.731597620886302,11.301723986561438,0.0,0.0,6.232466603536975,3.8353060832816763,6.315441176566136,4.342355121934951,7.2861535804842985,0.0,0.0,90.0416368012497,10.081283841255045,0.0
2025-04-12T07:00:00+00:00,104,3252,3255,4.0,4.0,3.3162713860316066,5.1296264385075165,3.6947038012258404,5.186210906810118,7.401940044526061,1.3368523386119047,0.0,4.2212256715222205,4.515057666861122,5.879677142461039,2.007703911269632,4.809666101082726,0.7348078303468342,0.0,81.72811309529939,9.773703030924201,2.224287513823411
2025-04-12T07:30:00+00:00,81,2846,2835,9.0,0.0,5.676622204186799,7.983653629983804,4.82908238489515,7.579427197470736,13.908579156256843,2.0606412224623423,0.0,4.697265853108515,3.4847506674962334,5.918109722669674,4.1071911250065,6.334509912619654,1.1194611756379245,0.0,84.97803460081676,10.77406152535924,2.8403554204679935
2025-04-12T09:35:00+00:00,69,2560,2585,5.0,2.0,6.384049225826864,5.164805122477022,5.209200951683868,3.1318533451251187,7.523926180487959,0.0,0.0,7.740040545944527,3.1750013094884486,4.344016878341699,3.289630218392514,5.386786138092261,0.0,0.0,91.0416368012497,10.102358991330979,0.0
2025-04-12T10:00:00+00:00,117,3474,355,9.0,3.0,1.7839686325856365,3.3083244640376184,1.3849946784225708,4.098169598288307,8.78984513425069,0.0,0.0,1.1651991788743408,4.2084476110968785,3.4168952221937583,5.583104777806241,10.374657166709362,0.0,0.0,16.39360531066276,9.85673188614303,0.0
2025-04-12T10:00:00+00:00,117,3475,358,6.0,4.0,1.0935501462392574,4.8894748625672015,11.55578994502688,2.444210054973119,6.0,0.0,0.0,0.3356431256950658,3.0000000000000004,5.0,2.0,4.0,0.0,0.0,17.39360531066276,9.979953499809469,0.0
2025-04-12T11:00:00+00:00,8,168,177,6.0,5.0,7.1097602688930905,4.016396687311787,5.55948425169192,5.500038208561169,10.048553662852473,0.0,0.0,7.568490338240635,4.336829070007394,5.520539436059019,5.268215552952774,9.374299411504202,0.0,0.0,134.16207165975993,10.315509944448735,0.0
2025-04-12T11:00:00+00:00,8,169,163,5.0,5.0,8.032977476757631,5.535847807387192,4.783332762248545,5.150771895285856,8.359336496519385,0.0,0.0,6.646733577467186,5.052167839981217,6.458008381682521,4.442447278038146,6.738951523509866,0.0,0.0,135.16207165975993,10.320574161408018,0.0
2025-04-12T11:00:00+00:00,8,179,171,5.0,3.0,7.555637262520656,7.019248016378469,4.838497700828525,5.3031178799319045,9.274009628234266,0.0,0.0,7.1319667097745665,4.760507348228097,5.960700002203776,5.533847238964169,8.135296488009377,0.0,0.0,136.16207165975993,10.318219804151989,0.0
2025-04-12T11:00:00+00:00,25,538,543,7.0,5.0,3.4854608608141766,3.6636243801799195,6.91906564034031,2.7861106416523924,3.3176304122210962,1.0044729682453462,0.0,2.612137459405033,4.934726093071242,6.1842143293307865,3.0921341709538246,4.524483493527138,1.5515849206904027,0.0,39.92337399322189,10.410096461615767,2.5480401042393956
2025-04-12T11:00:00+00:00,65,963,2074,3.0,10.0,1.9399688060803786,5.047952765319152,4.485431689304096,4.07652428634092,8.593185805300468,1.1314389173577875,0.0,2.5996594412476153,6.045590556806911,4.405965419171412,4.891308156426182,6.391593135486997,1.4807930820110735,0.0,40.30679912783919,10.149972695337727,2.9656758877863556
2025-04-12T11:00:00+00:00,81,2840,2839,1.0,2.0,5.53906198159428,6.6263672620140035,3.4665433930047973,6.187401086085195,11.212246008239926,1.9694046476947877,0.0,4.8362393968736725,7.215508791774671,3.7338198945982146,7.1409560455851855,10.596249048912426,1.7641845953050923,0.0,85.97803460081676,10.753427632835457,2.8352337004552894
2025-04-12T11:30:00+00:00,1,20,18,1.0,4.0,10.212430354571222,4.626563880786839,5.353813127480167,4.960714295861396,9.59544613136399,1.4756695799756416,0.0,10.07080755915439,3.516783460339854,5.73588406879563,4.655282000551299,7.6932018931193955,1.0235566011982005,0.0,164.5592051468089,10.03385838964682,2.8550373169581564
2025-04-12T11:30:00+00:00,2,23,26,6.0,5.0,14.777938441467589,3.848756832696501,5.265036562990021,3.698701051437521,7.528497186082996,1.0042601900431798,0.0,11.079721181714607,3.2696333389030463,5.898808159333598,3.005767931858111,5.767298758818059,0.9046521500434175,0.0,267.1671473279457,10.005912344299023,2.385835066037352
2025-04-12T11:30:00+00:00,2,43,27,3.0,9.0,12.674068327378352,6.662095837312673,4.3332601807922435,4.843762650312396,10.115710801048463,1.4076158720350007,0.0,10.683119533048604,4.459375777099355,5.241558494984159,3.5921011775141873,7.461407502116546,1.1468492401145964,0.0,268.1671473279457,10.009619314618119,2.3913322529547334
2025-04-12T11:30:00+00:00,3,53,46,5.0,5.0,13.875128360195268,4.127107924251697,4.884153303680923,4.139540712317832,8.513458311052249,0.0,0.0,13.251514732149001,4.671348399110673,4.042771896310404,3.729358016039827,7.921671973941924,0.0,0.0,272.39122225228795,9.686783134333838,0.0
2025-04-12T11:30:00+00:00,3,66,63,7.0,8.0,11.798332867527218,4.883788655626716,4.330021392181942,3.5571311747589927,6.783423318272562,0.0,0.0,13.354130206155656,4.578184038784189,5.733357932149637,3.4280153575277104,5.565144867655429,0.0,0.0,273.39122225228795,9.687928807055464,0.0
2025-04-12T11:30:00+00:00,4,77,71,11.0,0.0,12.481797651514805,4.697041145632605,3.695418499977232,4.991745682959691,9.385334007215693,0.0,0.0,13.881240486377934,4.830882006508707,4.2033548638273786,3.573088559862622,7.531998023562078,0.0,0.0,273.1847546141426,9.476343636161488,0.0
2025-04-12T11:30:00+00:00,4,72,69,12.0,3.0,13.317311648990515,4.903784870671705,3.8928800402584107,4.391207457126025,8.555794049408371,0.0,0.0,12.748808899549799,4.30589429511097,5.390397659670922,3.8187953781482795,7.004944413227143,0.0,0.0,274.1847546141426,9.481900678769428,0.0
2025-04-12T11:30:00+00:00,17,414,415,10.0,0.0,9.087855997341332,5.755337466580772,4.182046325879243,4.8738889264126,10.073916986917627,0.0,0.0,8.479586432012631,6.003550712298273,5.796177599073078,3.3860970870878204,6.954413148122853,0.0,0.0,100.48455414684162,10.9881974179069,0.0
2025-04-12T11:35:00+00:00,81,2834,2845,3.0,5.0,2.504013767558884,4.6526945146313174,6.156064988038014,2.783926766074777,8.08604159111,1.354385870106499,0.0,1.8608783558863646,1.4927802187090773,13.043318687745536,4.478340656127233,5.0,1.3996035149410715,0.0,86.97803460081676,10.664285268692376,2.8432215367260594
2025-04-12T11:45:00+00:00,69,2559,2571,6.0,3.0,7.5968990477585505,7.2227094588689305,4.3042501945561416,4.69692407700484,10.448258159000387,0.0,0.0,6.120688669536912,5.596321366089903,5.056796856176494,5.630368980678271,10.929941887097407,0.0,0.0,92.0416368012497,10.068652952421328,0.0
2025-04-12T12:00:00+00:00,5,109,111,8.0,2.0,8.55257952387726,4.472305275862565,5.505099180999211,3.596405958820942,8.882001990854407,1.1649505097852506,0.0,8.068812092966278,3.7868317325267236,4.848161464941207,2.6170351913461274,6.464076321504325,0.9744718641915375,0.0,157.18352075398892,9.258864795090084,2.5653777829224897
2025-04-12T12:00:00+00:00,12,260,255,7.0,2.0,7.338664471870534,6.310274223651539,2.5577906230008636,5.83213409226117,10.684264136947803,0.0,0.0,7.688560469691882,5.632029580585453,3.128721119142004,5.1720491170672815,8.359740448565548,0.0,0.0,142.2155065684076,9.261407057015207,0.0
2025-04-12T12:00:00+00:00,24,515,508,2.0,2.0,6.959843337961163,5.121657568093758,4.207418356954927,4.739131817342515,7.203181183959649,0.0,0.0,7.6728403747380565,3.789725332210249,4.313636449964469,5.222908927095139,8.716744344821276,0.0,0.0,116.9152400445786,8.857492001088508,0.0
2025-04-12T12:00:00+00:00,81,2844,2841,8.0,3.0,4.525403269878727,5.72529379571735,4.029262323145832,7.00926633528399,12.528659233860775,1.8204704345315486,0.0,5.836760274168912,6.1133663960995905,6.094420322822716,4.591048602120711,10.450235976007093,1.6237281608143528,0.0,87.97803460081676,10.634001740755194,2.839320318219834
2025-04-12T12:45:00+00:00,115,3454,3451,2.0,5.0,6.286194241008697,4.41270043442653,6.0788168708127746,4.134677622910119,9.043810520362907,1.2671470417587407,0.0,6.839811297938162,3.928310378246226,5.96292461634612,2.6686511726668276,6.012578309732246,0.8290303340000786,0.0,119.02096965491911,10.095213299031418,2.232187338175672
2025-04-12T13:00:00+00:00,9,200,194,3.0,4.0,9.140117913741445,3.8969114124229733,4.032564785740991,3.180553639274367,7.122910011661185,0.8141949441392791,0.0,8.513539837791011,3.5189155047519027,6.561605849680427,2.385767534574143,4.199238357447354,0.7033342016598706,0.0,167.02999645680916,9.178376232281346,2.4410380495099315
2025-04-12T13:00:00+00:00,10,215,218,6.0,8.0,8.370358769775782,4.19644161578306,5.239466505681682,4.076838389525351,8.179225156346588,0.0,0.0,8.694818398146658,4.4310263598361415,4.754706181747913,2.7954092452966144,7.798471127172393,0.0,0.0,169.14542435534133,9.018101621102536,0.0
2025-04-12T13:00:00+00:00,10,223,209,3.0,2.0,8.563761075870751,5.148879680367326,2.6969888804523303,4.788864076185214,10.765668185897253,0.0,0.0,8.818378572521821,3.5168421523905353,4.227315633464332,2.7132958063317725,8.172196773797788,0.0,0.0,170.14542435534133,9.047381858274786,0.0
2025-04-12T13:00:00+00:00,10,221,225,12.0,5.0,8.838338790970532,5.182813280594259,3.816238343272122,4.516995337485546,8.202980653151467,0.0,0.0,8.236729252605233,2.8779716923737935,5.29162284115576,3.187546590759543,6.385774839189081,0.0,0.0,171.14542435534133,9.023733070271717,0.0
2025-04-12T13:00:00+00:00,10,226,211,7.0,7.0,8.516843918686567,3.7833430114868,3.72585114560867,5.100916718206185,10.48339967133346,0.0,0.0,8.851278072682236,4.637115071993866,6.821297712932889,3.700365226780365,8.174839114151517,0.0,0.0,172.14542435534133,9.070067539861009,0.0
2025-04-12T13:00:00+00:00,16,384,388,4.0,6.0,7.487023308762641,4.931120521038577,3.6291931256577827,6.212913163068429,12.554259676360239,2.3779665710731326,0.0,7.4182598433332965,3.778780677395575,5.049343314412012,3.6701761994380635,7.097397402163407,1.1028033943664144,0.0,143.55358514778933,9.542993232517,2.8221562369062814
2025-04-12T13:00:00+00:00,21,463,464,4.0,5.0,4.3174161096011785,5.6064813915300435,5.321235938521644,4.37466130008059,10.760180084318096,1.3063755838811668,0.0,4.406619849865993,5.204908014263046,6.3039908802861335,4.197887393395887,6.179480410515262,0.9319513763804393,0.0,71.22716126506465,10.776164252034588,2.0474584951433323
2025-04-12T13:00:00+00:00,65,476,969,7.0,9.0,2.042704086135332,2.8403645346114077,3.9503667782262175,2.9536376796343404,4.1374445428021875,1.3411470710855662,0.0,3.434311701252569,4.524754448441486,6.260072081912256,3.362024894405314,4.251940891101654,0.8489472072887421,0.0,41.30679912783919,10.218969261637668,2.9393926629732605
2025-04-12T13:00:00+00:00,65,473,1176,6.0,2.0,2.95492211319808,5.7736650287848885,6.163098603754411,3.882567350223206,5.755261336446709,1.3520116888985425,0.0,2.496927615479773,5.717063788004923,7.127235572324336,4.285510418009186,8.5842880914072,1.7891890862988369,0.0,42.30679912783919,10.355614691155832,2.9105700460863484
2025-04-12T13:00:00+00:00,117,3477,3484,8.0,4.0,0.0,,,,,,,1.503664468917318,3.7330040500970645,9.50437756216518,2.6731915201624368,4.342841829722664,0.0,0.0,18.39360531066276,9.981043362283515,0.0
2025-04-12T13:00:00+00:00,126,3799,3796,7.0,3.0,9.9032287950734,5.409232562991308,3.842411754451065,5.057865183512151,8.557668392541492,0.0,0.0,8.260202999167767,4.063527088241812,4.533485035112161,4.2515279511630855,7.601401892054524,0.0,0.0,181.66838810738585,8.764315330042786,0.0
2025-04-12T13:30:00+00:00,7,145,147,4.0,6.0,7.988831102968847,4.110868085240688,4.262799200136661,4.410956408482781,8.377796067753899,1.2710751985169657,0.0,7.411212896133743,3.219122408510927,4.621724129620436,3.9029666809869736,6.943237038884883,1.2898940073028442,0.0,139.66033384848646,9.586583379477382,2.929592270538735
2025-04-12T13:30:00+00:00,7,151,149,4.0,7.0,7.497268446841626,4.946698129268545,3.7920217224862234,4.681738246517706,8.801131835783071,1.4845468704033713,0.0,7.908477361904548,3.5500394115729215,6.397880097561427,4.013576210903189,7.512613882005805,1.4149469455718366,0.0,140.66033384848646,9.589522492510968,2.9260405068192146
2025-04-12T13:30:00+00:00,7,146,150,7.0,3.0,7.895090704902455,4.847984022573442,4.955264219547743,3.5787140228083056,8.650025167108979,1.3167618364532439,0.0,7.526519434929917,4.843236058222736,4.664681631545003,3.788545797717187,8.745091533156367,1.04907342321947,0.0,141.66033384848646,9.599479249417934,2.9256449090869716
2025-04-12T13:30:00+00:00,7,156,153,7.0,6.0,7.512420986678132,5.006744182207661,4.9452624951860615,4.029865594574958,7.998243163227801,1.0335012995651554,0.0,7.885395660202942,2.9200711143064852,5.044999885601997,2.682159666815133,5.599062353311093,0.7149417398507648,0.0,142.66033384848646,9.602286762479045,2.9134786336951706
2025-04-12T13:30:00+00:00,7,152,161,3.0,3.0,7.888906869613598,5.716268374343754,3.543846357899726,3.779931650422787,7.994694408830965,1.1322908782180943,0.0,7.517341949884078,4.134258174228232,5.852544659056996,3.1184870911202007,6.566673759056963,1.124181224916465,0.0,143.66033384848646,9.625937781145787,2.919928022621706
2025-04-12T13:30:00+00:00,25,540,533,3.0,2.0,2.8976766161473058,5.465038124338449,4.3330805628557565,4.537922783434749,5.955592248813396,1.20049578891383,0.0,0.9422877811905436,1.5359100121321856,5.281122204251887,1.1572539589206363,2.667450146357532,0.5423253371797759,0.0,40.92337399322189,10.448947205903067,2.5769223732320836
2025-04-12T14:00:00+00:00,1,10,3,2.0,13.0,13.641597560050375,6.695413695712288,3.479710791785041,6.218846175549966,10.986569459353873,1.602796926972314,0.0,12.94179433949343,4.631346736031442,4.930418856728932,3.7593924940360126,6.973561858345097,0.9657203056143993,0.0,165.5592051468089,10.003453203869423,2.8717984670287984
2025-04-12T14:00:00+00:00,1,14,21,3.0,6.0,9.488152259231969,4.9218302506561935,4.870211162928295,3.363076851221388,6.922987701134686,0.7729335503074826,0.0,9.573272804113762,2.8081597079684744,6.712584737009576,2.649986014863811,4.739598754490728,0.557170109905366,0.0,166.5592051468089,10.03345182683191,2.8746094886865836
2025-04-12T14:00:00+00:00,1,15,13,1.0,7.0,10.72850949570442,4.957739864614088,5.449874017551022,4.0964485176914565,7.859327736611585,1.031414753289237,0.0,8.08078609978339,3.8567476622092647,6.6402477785388685,2.8492268086585053,5.892003283105285,0.9547277376054731,0.0,167.5592051468089,10.027284145229897,2.8897408000883775
2025-04-12T14:00:00+00:00,2,30,39,3.0,3.0,12.476791266124808,4.862734654766551,5.10148689991118,3.8803441842245587,7.531334170699637,0.9520924274339261,0.0,12.264038578364143,3.9104131301077247,6.1967363272117915,3.4512316092086524,7.301219111597534,1.1288341722645885,0.0,269.1671473279457,10.01701390457882,2.387872201227767
2025-04-12T14:00:00+00:00,2,31,35,2.0,4.0,11.623084486593374,5.278644280043419,4.404352448883679,4.186414990637746,9.221618770300818,1.2908491287855195,0.0,11.136169372178083,3.934042461074615,5.784705229227416,4.485254690572668,8.15408883624683,1.3043478527026833,0.0,270.1671473279457,10.002145279935489,2.388509317177928
2025-04-12T14:00:00+00:00,2,38,32,3.0,6.0,12.24199260090635,6.427500723798719,4.43862291954727,3.773427830277676,7.034682289785683,1.1509669921656316,0.0,11.478767444421358,4.089791986792717,5.881601350359693,3.3228098230990826,5.9178744493822135,1.0141462933956937,0.0,271.1671473279457,9.987386319200857,2.3882566710965243
2025-04-12T14:00:00+00:00,2,37,34,3.0,6.0,12.731192057898092,5.668683646143414,3.3824938757447693,4.997067186794263,9.721081479429797,1.3487314899647844,0.0,10.44868111703639,4.66715272420854,4.909287558708092,3.444799528224895,7.323533959404912,1.0316224317174225,0.0,272.1671473279457,9.983758451807988,2.387050586253738
2025-04-12T14:00:00+00:00,2,42,40,4.0,5.0,11.62505853322113,4.270363321189206,6.57062255907558,4.072969566115114,6.387517115788935,0.9653495717339909,0.0,11.093012341947375,3.466615910903618,7.3722551925879705,2.1792510875935096,4.180650551011182,0.6800354404713028,0.0,273.1671473279457,9.980157145935628,2.3883426501684464
2025-04-12T14:00:00+00:00,2,22,36,4.0,1.0,12.21111863344743,4.472928855211881,3.9817313001562495,4.098966466522323,7.50650538696822,1.303518673059247,0.0,11.118225506966406,4.912125724157921,4.87555948757334,3.055514816071478,6.403675183283314,1.0473017870545052,0.0,274.1671473279457,9.976582110941507,2.3872544721971756
2025-04-12T14:00:00+00:00,2,33,29,6.0,3.0,11.968237090852394,4.937953689744764,4.686236758246846,2.9818527769417256,8.667898924024762,1.0699264129302373,0.0,10.708558267425271,4.6487293507419905,5.264491088037838,2.80922965902992,6.0148739997690415,0.7329854807446187,0.0,275.1671473279457,9.958496441342984,2.384284442961734
2025-04-12T14:00:00+00:00,2,44,28,9.0,2.0,12.606601181724585,5.4375793043376,3.8616870501759966,3.8495582017951913,8.61327980582859,1.1930888048290766,0.0,11.02653575501898,3.651666543896958,5.645402879335989,3.228706808944742,6.910660049240478,0.8755815011003268,0.0,276.1671473279457,9.95502573003421,2.3874191951051893
2025-04-12T14:00:00+00:00,3,50,48,3.0,4.0,13.14872601215348,6.341189578050704,3.9741523618293475,5.474968314036272,10.252531973185965,0.0,0.0,13.581688725246597,4.796981108324902,4.602058889725547,3.116756671877607,6.4519317178076285,0.0,0.0,274.39122225228795,9.707288286376054,0.0
2025-04-12T14:00:00+00:00,3,54,58,7.0,4.0,12.629482977230035,7.477466283127577,4.18279935995936,4.137451168884242,8.953753043970044,0.0,0.0,12.752606712990675,5.495863110402231,4.735181783414289,3.935581520268825,7.876533193036268,0.0,0.0,275.39122225228795,9.697457587110353,0.0
2025-04-12T14:00:00+00:00,3,55,61,8.0,1.0,13.821851149930248,5.271643055638711,4.6339939004282735,3.8475297589067554,7.768892740752287,0.0,0.0,11.715762766905629,4.110959966017212,5.874332123670788,2.3051211409113197,5.646198499169384,0.0,0.0,276.39122225228795,9.702170263592173,0.0
2025-04-12T14:00:00+00:00,3,56,52,3.0,6.0,12.785283752344595,3.9812283407051896,5.3348263537772285,4.291126011168106,6.013668950899964,0.0,0.0,12.051388635504997,4.619136993418567,6.906678585299805,3.665594984306875,6.818156032414641,0.0,0.0,277.39122225228795,9.699638928036956,0.0
2025-04-12T14:00:00+00:00,3,59,65,3.0,5.0,13.737567565073878,6.375804036448635,4.558556941055499,4.244595985865299,7.8069539339507905,0.0,0.0,12.791162280581663,4.453555092151696,4.330600120198158,3.9156847890329978,7.059413552597492,0.0,0.0,278.39122225228795,9.697125777936975,0.0
2025-04-12T14:00:00+00:00,3,68,47,6.0,2.0,13.342289888288091,5.812098739024365,3.2903897436062217,4.9545966832943895,8.76432086882028,0.0,0.0,11.394928794393245,5.051156515763272,5.653180407305279,4.196055972974459,8.580445500791079,0.0,0.0,279.39122225228795,9.691051407510246,0.0
2025-04-12T14:00:00+00:00,3,49,64,10.0,7.0,12.983304443754438,5.210408955835226,5.486680355731035,3.073291743568989,7.316432307271321,0.0,0.0,11.2754706713963,3.728705275297215,6.408752130261491,2.4258370039545993,4.720612085329547,0.0,0.0,280.39122225228795,9.685020364905109,0.0
2025-04-12T14:00:00+00:00,3,67,62,3.0,3.0,13.995736226922737,6.854368452609782,3.57068836748673,5.121956556802679,9.263249830691162,0.0,0.0,12.295109372864998,4.972931351714515,5.010018261232824,3.8050244574508283,7.23695826211235,0.0,0.0,281.39122225228795,9.71101612830009,0.0
2025-04-12T14:00:00+00:00,4,76,79,9.0,2.0,12.790335221076482,4.922596130720946,4.380828097304649,3.844120498100203,8.562802521805057,0.0,0.0,12.24778969519522,4.268794279624787,4.83097027121177,4.15278635954927,7.3849304442684,0.0,0.0,275.1847546141426,9.501953022617357,0.0
