fid,date,lg,htid,atid,y,h_f_ts,h_f_sot,h_f_ibox,h_f_corn,h_f_ts_v,h_a_ts,h_a_sot,h_a_blk,h_n,a_f_ts,a_f_sot,a_f_ibox,a_f_corn,a_f_ts_v,a_a_ts,a_a_sot,a_a_blk,a_n,lgm,h_rest,a_rest,h_l5_mean,h_l5_std,h_l5_n,a_l5_mean,a_l5_std,a_l5_n
1396494,2026-04-11,14,350,335,19,13.831207093962007,4.327852166908182,7.415476372889741,3.714614530492422,13.831207093962007,12.519903909474024,4.324106958417378,2.948770011350339,38,13.071760981024438,5.298385118398621,8.776918418525266,5.607966904822131,13.071760981024438,10.927214957648124,3.768666913890354,3.0961607645850355,48,24.07472992960199,7,4,14.0,5.059644256269407,5,19.0,10.488088481701515,5
1492219,2026-04-11,30,591,579,31,13.392979600641143,4.422283612970642,8.766599243081307,5.227369741397846,13.392979600641143,12.824674660763192,3.8271741347983106,3.1593965413976037,54,9.80292906629169,3.2316682971653194,5.926600253339691,5.258633794609221,9.80292906629169,14.17106955326858,4.35854362576421,4.310396100415328,63,26.072466057659938,6,3,9.8,3.867815921162743,5,10.2,4.354308211415448,5
1492217,2026-04-11,30,597,583,31,14.145809317846203,5.534016419475747,6.871359728548887,5.140898965804788,14.145809317846203,13.707562181577044,4.413846292173721,3.60179585089612,49,11.330678099739767,3.6293408301301855,5.907809013230326,3.8322828036238215,11.330678099739767,15.330753358361624,4.682384961032202,4.396844910762753,67,26.099065984944747,6,4,11.8,3.059411708155671,5,13.6,3.0724582991474434,5
1492018,2026-04-11,34,655,666,24,14.926595317015048,5.509888160163864,8.740415661776053,5.995936525993747,14.926595317015048,8.31844932787482,2.5551928469531044,2.2840241777724795,52,12.815416289604686,4.203841114958752,6.902511405317736,3.8515659277714374,12.815416289604686,13.097579723388126,4.470834530382813,3.5324475485771303,44,23.578965717556805,2,8,14.6,4.923413450036469,5,14.8,6.584831053261731,5
1490198,2026-04-11,38,716,701,28,12.398045086218747,4.184101418901757,8.497063139087729,4.709322960223154,12.398045086218747,15.11799642988992,5.3832850687184415,4.900591528373607,43,14.353113929388275,5.2111633314858326,9.47641102951889,5.116819297556768,14.353113929388275,11.082942832132726,3.3631058507187492,3.565039190947544,43,25.362008930213783,6,6,10.4,3.7202150475476548,5,14.0,3.847076812334269,5
1520639,2026-04-11,31,593,605,37,10.895132264561331,3.8352971792575463,6.5935675303775065,5.63390513504812,10.895132264561331,14.802519752468012,5.375724875465436,3.3690001863157293,42,11.825804730525793,4.049504797788729,5.657054729175028,4.64366251573068,11.825804730525793,18.015387713858683,5.939862450779389,4.507287524516007,41,26.437719039145097,7,6,11.0,2.6832815729997477,5,12.6,3.4985711369071804,5
1520637,2026-04-11,31,610,611,31,9.0,4.0,8.0,4.0,9.0,14.0,4.0,4.0,4,9.657108256001633,2.600129844034918,4.855972697555656,3.083473657621818,9.657108256001633,15.412593412660328,5.028739114149394,3.73191133934722,45,26.522696906250395,7,7,8.4,2.244994432064365,5,14.8,10.107423014794621,5
1506083,2026-04-11,32,629,632,23,12.854981440262899,4.020863542841585,7.549675380941895,4.743133393186609,12.854981440262899,12.481856100719789,3.739884633984639,3.178885281949516,49,10.46117834041424,3.731615020473888,5.839506012318114,3.259803633001761,10.46117834041424,16.19470546582899,5.059239385376555,3.600632298028193,64,24.94122941813892,4,2,8.8,2.9257477676655586,5,10.2,2.1354156504062622,5
1505054,2026-04-11,50,1909,1918,17,12.65072870973348,3.9659260801475407,7.286225720572159,2.7667425523597515,12.65072870973348,10.105487628854714,4.537832994479235,2.8105067647452504,21,8.671871729169487,3.0809384556697617,4.06773944104025,2.823656388574067,8.671871729169487,13.637115536478523,4.794797856441927,3.0039045676115963,17,24.23363498944184,6,3,9.6,4.223742416388575,5,12.0,3.9496835316262997,5
1492216,2026-04-11,30,594,574,30,15.326092338714117,5.656766841724006,9.629341783863671,6.602275089832336,15.326092338714117,12.066597175363636,3.7242345031607655,3.777801316049402,48,10.65004069842416,3.3603205680619905,6.509641998320171,4.502279810326121,10.65004069842416,14.982227433372293,4.938895341046293,4.405330368775391,65,26.1253802695117,3,6,16.8,2.85657137141714,5,11.6,4.715930449020639,5
1505411,2026-04-11,41,746,748,23,12.533484375649161,3.4781897772730646,6.930880809457964,4.16354515125657,12.533484375649161,13.644760771271045,3.6872193953546777,2.663495748605909,37,12.374570921524665,4.3310918567500245,8.363220667705335,5.109788475979282,12.374570921524665,10.512132081075409,3.7863956985347906,2.739693863198349,36,25.13365681032421,2,3,11.2,6.584831053261731,5,11.4,2.6532998322843198,5
1492015,2026-04-11,34,663,650,20,12.50352350071266,4.232321560491369,8.103066670000771,5.571870018944601,12.50352350071266,9.439267547243375,2.599904428445146,2.1788746055575343,42,10.984859366770538,3.730541262259813,6.567182165671104,4.9703552623232135,10.984859366770538,10.110639046706565,3.5446387241391992,2.0977602319144366,47,23.58072176318617,3,7,12.0,4.33589667773576,5,15.4,6.8,5
1492218,2026-04-11,30,595,582,29,13.533172370207724,4.2815567143431705,8.830799028598053,5.893050410552197,13.533172370207724,11.458811547513733,3.722928597318419,3.4000572195949603,51,12.291155878112303,3.8816813229304397,7.226675066400112,4.700423898882714,12.291155878112303,14.779430412786958,4.76054283304154,3.850668249844908,70,26.14607292390556,3,2,12.0,5.727128425310541,5,14.8,2.7856776554368237,5
1492583,2026-04-11,36,682,680,30,15.860196735732654,4.8321224792286905,9.968260017184361,6.105617776173194,15.860196735732654,9.620995258212847,3.4017720258225452,2.5938970651258204,49,12.886683207535185,4.391720814852609,7.518672970845685,4.484515480695784,12.886683207535185,11.055473678378641,3.674914413660926,2.4226583950710467,41,26.793156364810947,7,5,13.8,2.1354156504062622,5,20.8,9.325234581499814,5
1492582,2026-04-11,36,674,683,25,12.108192028452237,3.8454918440763715,8.566256487881681,4.722947808751862,12.108192028452237,15.506470803293661,4.856603868029036,4.167281138680596,38,12.51141047049981,4.298965973594236,6.987696327056359,4.661278323335382,12.51141047049981,16.218349795378113,5.540011338490585,3.795534493931122,41,26.81371310514045,3,7,12.8,3.3105890714493698,5,14.2,4.915282290977803,5
1492215,2026-04-11,30,573,584,15,15.789105153454521,5.088128672416128,10.207443253640506,6.343754780561391,15.789105153454521,9.708747056922473,2.813763370241072,2.9184616427009087,59,9.896008500940214,3.454147496651334,5.8608188306406195,3.3642180725445967,9.896008500940214,14.7222640961106,4.777855054093249,3.468928814729374,60,26.161233537693576,6,2,11.8,4.1182520563948,5,12.6,4.715930449020639,5
1520632,2026-04-11,31,596,618,25,14.776781916049284,4.520450006537497,8.017301203366895,5.290572831833125,14.776781916049284,9.928278328878678,3.9006957160926765,2.4263579865562406,45,8.222124394485013,3.3101578535993785,5.252003159616257,1.5169809007306245,8.222124394485013,10.737502458936273,2.2859649610775064,2.8554146831818805,6,26.558431142962252,7,7,15.4,4.758150901348127,5,11.6,7.031358332498778,5
1490200,2026-04-11,38,719,710,33,16.344339163633812,6.58711268847277,11.777000349282273,5.920116673411968,16.344339163633812,9.290195744176438,3.4683931417471574,2.6174170127039225,43,10.269152753615892,4.551757687259604,6.668865555959576,3.562926557783123,10.269152753615892,13.038331118330337,4.657799742462215,3.4874951744392697,46,25.37608273595447,6,7,16.0,3.3466401061363023,5,13.0,1.2649110640673518,5
1490202,2026-04-11,38,708,707,25,12.593663425924602,5.276620030197935,7.944499253840886,3.90666921448436,12.593663425924602,13.886105422177408,5.017665016177851,3.7658451625063627,37,9.266262493940863,2.9929766703267378,5.558768358529555,4.0206928181582,9.266262493940863,13.545895537496724,5.027739869543943,4.459050742407205,38,25.416540845236582,7,7,8.2,3.8678159211627436,5,10.0,4.0,5
1490199,2026-04-11,38,699,696,21,16.60164330580957,6.352934372058414,11.278927593725594,4.880374717625747,16.60164330580957,10.158038674057167,4.364073154160076,1.8348407910120519,47,14.68584799549718,5.885937959466632,9.452176416502326,6.377363687001802,14.68584799549718,13.65667610426688,5.981961287478464,3.015177358789029,39,25.414342041783442,7,7,16.6,7.472616676907762,5,16.4,4.127953488110059,5
1490201,2026-04-11,38,709,702,19,12.625551489005295,5.720778416423771,9.717480569511888,4.871576200672999,12.625551489005295,14.28058971756373,4.522790678096904,3.837029366684587,42,10.46819765401448,3.9210103906919027,7.319320036966317,4.109565217838006,10.46819765401448,10.377037203964035,3.7889343793434347,2.762991260439104,41,25.391162315298995,7,6,12.8,7.054076835419359,5,12.0,4.857983120596447,5
1505051,2026-04-11,50,1906,1913,25,12.28425643384001,4.49801140453564,7.457664038941823,5.480471786764799,12.28425643384001,8.221989653049947,3.6235693082932046,1.7315369385124015,15,11.317314000621561,4.5659766562403,7.120124997430741,3.69441795695765,11.317314000621561,14.207979727627867,3.860274897765223,3.980061613078717,25,24.13169850112109,7,2,14.6,5.314132102234569,5,14.8,6.584831053261731,5
1519318,2026-04-12,39,725,723,19,11.307315286790056,3.7642141896512746,7.806465996089073,4.7843585620976885,11.307315286790056,7.6246795250549635,3.255988003639536,1.3480826675865463,45,10.342040193789444,3.173104814810174,5.921470152991581,4.613599771126269,10.342040193789444,17.893609263083945,6.280368829819423,3.979090820819722,45,23.97204545533336,8,5,7.6,4.758150901348127,5,8.6,3.9293765408777004,5
1505416,2026-04-12,41,749,874,15,15.329929187581463,5.698019194279782,9.074740692326044,4.857918032067478,15.329929187581463,9.318542401230518,3.5995352709322113,2.178515275343758,45,10.229538281731818,4.01311257511933,5.991808506325748,3.7530581183590206,10.229538281731818,15.881210804747173,4.618587120763169,4.048585601711859,35,25.114703152534343,4,8,14.8,8.280096617793781,5,13.4,3.2619012860600183,5
1490204,2026-04-12,38,711,715,21,12.0545391009659,4.696005509463619,7.981847864801922,3.697318582792223,12.0545391009659,11.218957139727287,3.7678425582448085,3.471670434816203,40,13.364908848591432,3.821954770340103,9.023161081207585,4.112968671872463,13.364908848591432,16.302491828163067,6.228810017222168,4.7373914263462655,38,25.35777760146024,8,8,13.4,2.4166091947189146,5,12.2,3.9191835884530852,5
1490203,2026-04-12,38,706,700,38,14.799778505309137,5.359486258591112,9.637720569502497,4.971669914759983,14.799778505309137,10.105036110989344,3.7725237515202927,2.6640272837610617,41,9.640198368976641,2.6954650946063885,5.718567935528824,3.2343435832096383,9.640198368976641,13.21896256968534,5.139425201343994,2.720279656053517,40,25.33500221694918,7,8,12.0,3.5777087639996634,5,9.8,3.4292856398964493,5
1490205,2026-04-12,38,713,712,20,10.693500840948197,4.108613710672396,7.591892482228904,5.435886753200518,10.693500840948197,13.037050285555315,5.864144272679397,2.9020769700186673,38,10.888967774804415,4.217139615325858,6.8761341359297505,4.251614267562579,10.888967774804415,12.95883423188176,4.913446141717084,2.9214526898197675,38,25.400850112241038,8,7,6.6,1.3564659966250536,5,14.6,8.260750571225353,5
1492019,2026-04-12,34,671,649,27,12.509648418256742,2.0633302487531844,5.853538537747949,5.001371039650376,12.509648418256742,10.761612110173257,2.5374507128161254,2.6000194182204277,11,7.995647220715201,2.748934522567905,3.362796050781428,2.064149969572486,7.995647220715201,14.557412936938139,5.5455066047197645,2.532662084272993,40,23.563429172549036,8,5,10.2,4.707440918375928,5,9.6,3.1368774282716245,5
1492584,2026-04-12,36,677,689,27,12.510174950688482,4.01455737822358,7.417239137752454,3.2625462336979187,12.510174950688482,13.407164887316213,4.178751958341038,3.504577055482392,39,12.129497468365601,4.752454924480636,6.39489845979328,3.8227850020056056,12.129497468365601,14.564839235778397,5.091520362932844,2.463372213972925,46,26.802160764247898,7,8,12.0,2.898275349237888,5,12.8,6.493073232299171,5
1492585,2026-04-12,36,688,673,20,14.36482870701315,4.8073719282201015,6.8291929661804405,5.092950833027074,14.36482870701315,10.807610462550814,3.5004292952782072,2.6420672913106076,44,9.883180001146334,3.6193530855030946,5.889544740519393,4.256777291557523,9.883180001146334,17.25695882139727,6.271013285604393,3.191775174305395,40,26.80342012179658,7,7,15.2,2.993325909419153,5,10.8,5.706137047074843,5
1506082,2026-04-12,32,631,634,26,16.682473074090506,5.722613892569596,9.004057597100015,5.5869323258244785,16.682473074090506,9.498178085102765,3.3054457388807292,2.0279896550885534,66,13.32922006446589,4.824043247136618,7.182257352265327,4.898226974389875,13.32922006446589,12.834893013144503,3.705610440625637,2.792199518061665,70,24.93218373026142,3,5,15.2,2.3151673805580453,5,16.8,6.11228271597445,5
1490206,2026-04-12,38,694,698,36,15.01520322566697,5.975765249477542,9.754724119627044,6.450428793165328,15.01520322566697,12.958288771544584,4.510871574359522,3.417403669568928,41,10.567970974416335,3.7104353765728932,7.324258566792558,4.922357135939337,10.567970974416335,14.562356009124978,5.183479941199281,3.814596058371304,39,25.372915234883852,8,7,13.0,7.183313998427188,5,12.8,3.3105890714493698,5
1490207,2026-04-12,38,873,692,38,13.197452352079601,5.487029967358511,8.888259241730163,6.433140045340333,13.197452352079601,9.510155188595384,3.877240629672463,1.7615035300986943,45,10.717586189738288,4.007746609738718,7.208839564998508,3.8010918176048762,10.717586189738288,15.591059534650427,6.179153478818287,3.991789010200242,43,25.427598982747668,7,7,9.4,4.31740662898458,5,11.2,3.1874754901018454,5
1492586,2026-04-12,36,679,684,23,17.22649192068134,6.252365675514924,9.537568532082252,5.349503149324437,17.22649192068134,8.59650846751751,3.1196421488608834,2.4255322291620494,46,15.421448584575419,5.461274797389952,8.06505698413312,4.4296416553845805,15.421448584575419,11.245141428144453,3.7862387003260762,2.560333987786815,49,26.760386475273783,7,7,18.8,8.280096617793781,5,22.0,4.0,5
1469698,2026-04-12,69,2576,2577,22,14.680566911470434,5.199843387142586,9.0510712149407,6.499437272086613,14.680566911470434,11.326427774936061,3.801216586914508,3.235660272577962,33,12.35335094231471,4.707325720178835,8.681960845585364,4.713372934752443,12.35335094231471,16.69814641565362,5.719084624979418,4.543253676795603,31,28.416962865754027,5,7,16.6,3.261901286060018,5,14.6,2.8000000000000003,5
1504747,2026-04-12,104,3246,3261,23,13.214734904007107,4.3026414428257915,7.901250825480081,4.5596318084111855,13.214734904007107,12.668362221389007,3.3057107607337506,3.4155625041076156,43,8.720332793576363,3.034994456877933,4.9586972920176,4.658996184834004,8.720332793576363,10.879751404471536,4.1453152329143945,2.5787033227772453,43,24.878943020015758,7,8,13.6,3.5552777669262356,5,10.6,5.083306010855534,5
1504748,2026-04-12,104,3257,3256,24,12.758938599657645,4.754425922762505,8.543858003558027,4.768378450796156,12.758938599657645,15.444855358659682,5.071490841921394,4.518790591136602,43,12.50420048341775,3.894557451672688,8.560391213896384,4.967669603069089,12.50420048341775,13.301796196602023,3.8433776342868553,4.108456804529384,43,24.867218814618724,7,8,11.2,2.1354156504062622,5,15.0,3.4641016151377544,5
1469699,2026-04-12,69,2559,2569,32,14.041701823635877,4.608230450155293,9.517189308320281,4.780097098787595,14.041701823635877,14.441721318364268,4.002856531860893,5.028390104378091,29,14.75528738456905,4.317652556074928,10.463078509876194,5.169733194266341,14.75528738456905,14.44466752787623,4.925607410513642,4.432509602816344,29,28.34992904968239,8,10,10.4,4.6303347611160905,5,13.2,4.308131845707603,5
1381132,2026-04-12,13,292,278,24,14.504924474535299,4.3262364450996875,9.938158982261081,4.963620278969923,14.504924474535299,12.9687395263797,5.5158918072185745,3.0480772489067234,41,13.657573274202571,3.448082269144761,8.134232503021503,5.382301568203446,13.657573274202571,12.581590088425209,4.801039812892737,2.9708713941711347,39,27.993135122466413,8,7,13.4,4.079215610874228,5,14.8,4.308131845707603,5
1382269,2026-04-12,107,300,298,17,16.657977059465292,5.342486313742086,10.349824282866624,6.978149738357493,16.657977059465292,11.300450501626532,4.275798792231313,3.412187521168402,49,16.070102806030743,6.186476257722922,10.526838679366946,5.835511065272666,16.070102806030743,9.528670354539361,2.972919289278173,2.989268560848053,47,28.166433212663623,6,6,15.0,5.215361924162119,5,18.4,2.4979991993593593,5
1380627,2026-04-12,115,3460,3470,22,14.081637502152622,3.7403126932892956,8.652372597563044,5.320238157811151,14.081637502152622,10.559168539120494,3.843818790816902,2.58890864881505,38,11.014682376772216,3.50493367969003,7.746510552587732,4.101659123824046,11.014682376772216,17.18755912748481,4.872774624621403,5.710239049625631,27,27.370277867198663,8,5,15.0,7.402702209328699,5,12.6,2.1540659228538015,5
1378179,2026-04-12,9,187,207,29,12.458816887224948,4.2083577960900795,7.583155953322393,3.8298526796885395,12.458816887224948,10.433169146982912,3.4294801544783517,3.176837494823358,44,10.606825487250545,3.6946600614311387,7.173575833111867,4.0154025567074765,10.606825487250545,14.622864785562253,5.429883960831915,3.1726560533910124,43,24.59081438365761,6,8,11.6,3.8262252939417984,5,7.8,0.9797958971132712,5
1398664,2026-04-12,126,3811,3800,26,12.775974403370796,4.907049159079325,7.395797659976305,5.700857357471318,12.775974403370796,8.905624853277267,2.970199023383299,1.736021702574962,34,10.414304925041598,3.2507896919191195,6.515682521972058,3.8581383208740223,10.414304925041598,15.035579986239211,4.348735273230542,3.6706847358530594,44,22.711842885058758,4,5,14.6,2.870540018881465,5,9.0,5.176871642217914,5
1387044,2026-04-12,2,45,46,19,17.114582903743845,5.486162815974581,11.336680177387048,7.629693342522191,17.114582903743845,9.747383019180411,2.7216011906866218,3.361900225393876,59,8.884468024411206,2.959718713234377,5.716556745138562,4.044846921166219,8.884468024411206,14.298780984460489,4.424664450943439,4.327470867331369,60,25.045251930168693,6,5,12.6,6.406246951218788,5,10.6,1.624807680927192,5
1382861,2026-04-12,17,421,407,27,13.062329931206214,4.3095906212630775,7.963741192340962,4.692599099901409,13.062329931206214,10.378924432081506,3.6783348241434406,3.352247751458156,33,13.716045157187862,5.492749812127718,8.955774419053707,6.647220845006856,13.716045157187862,13.65119321537706,4.884866407550623,3.5388876141647505,57,25.69229714877926,8,8,11.8,4.445222154178574,5,19.8,6.305553108173779,5
1523096,2026-04-12,81,2835,2840,14,11.269671880116322,3.789592880732412,6.044966513985702,3.765763667871802,11.269671880116322,12.049800769693872,3.2375068011213672,3.4071894197403574,32,13.279156995547469,3.9781739346190528,6.63557695074894,5.1765315965619925,13.279156995547469,16.183593533449425,6.250494516383134,3.956902941310201,32,26.292779106712675,7,8,9.4,2.0591260281974,5,13.0,3.7416573867739413,5
1384878,2026-04-12,84,1090,1116,25,14.79996096692151,4.921336096956401,9.230146636716007,5.1862078367481885,14.79996096692151,12.316130075754756,3.8971087188456606,3.3157933466031078,36,13.900047524951866,4.897641533216234,7.6178661439375475,5.065771639986048,13.900047524951866,13.48360683644398,4.256150728745919,4.625922195203197,35,25.60320275044227,7,8,13.6,2.939387691339814,5,14.0,4.33589667773576,5
1388866,2026-04-12,8,156,174,30,16.23155262705289,6.267153274774627,12.499324994390095,4.864037807622887,16.23155262705289,10.021371970258116,3.810939607036319,2.0564298182256664,38,12.103164601991104,3.796736778424768,6.77027196845387,4.799665354332443,12.103164601991104,12.252473240621308,4.287036335484973,3.2183189233257936,40,26.828138252428364,8,7,14.6,4.715930449020639,5,13.0,4.0,5
1388873,2026-04-12,8,166,171,26,18.154452213741067,6.086151273276999,11.866160218403044,6.039169631192034,18.154452213741067,11.422757541116628,4.372032876260116,3.2769912733464177,38,15.422684286135217,5.642567865319669,9.719493732119767,4.721041893523801,15.422684286135217,15.373532306185204,5.224344368594686,4.756450175800054,38,26.849376318610872,7,8,15.4,4.923413450036469,5,14.8,5.035871324805669,5
1388869,2026-04-12,8,163,167,20,17.74418737739234,5.413095138087935,11.54720616458895,7.000969825025857,17.74418737739234,9.34130602840642,3.3036420004601337,2.5647011298819544,39,13.122050385763842,4.385022428357558,8.871930284924153,4.7870553480644125,13.122050385763842,9.994040040024746,3.779544602305921,2.2698614604482152,38,26.843726914733537,7,7,15.0,7.014271166700073,5,18.0,5.366563145999495,5
1536981,2026-04-12,15,360,362,22,11.366401517155804,3.8907912412253705,8.158905058429706,4.713946467680039,11.366401517155804,14.279212192291059,4.937231369970374,4.038429768639443,43,13.24172517882276,4.178210045414443,9.951502558008894,4.637497414992952,13.24172517882276,10.405466564035677,3.4579393859421743,2.5449201269670643,51,26.14181490806061,6,8,7.8,2.9257477676655586,5,12.4,4.127953488110059,5
1394692,2026-04-12,16,384,402,21,13.82408759257801,3.985880486797334,9.28194111711233,5.46568881166542,13.82408759257801,8.658836778709494,2.400575076626787,1.8280898221342592,39,10.703903837833712,3.604146373210082,5.543972084124432,4.429294192132962,10.703903837833712,14.302913145291582,5.80188073322558,2.1708662655422004,39,25.445261263374416,7,7,12.8,3.4871191548325386,5,10.0,2.6076809620810595,5
1523097,2026-04-12,81,2838,2839,22,17.35675150962872,6.589247295385213,12.27751599731443,6.962027008430667,17.35675150962872,9.27397603518716,3.3387731974448065,2.2044012769637096,32,15.183561192197987,5.973129990131737,10.163937198282357,6.192809510988036,15.183561192197987,8.516192557886095,3.6015596820914713,2.153219718659544,32,26.14548496222793,8,9,15.4,7.735631842325487,5,17.6,5.953150426454887,5
1391125,2026-04-12,5,105,99,20,14.782917087971427,5.259171489830991,11.04790114307996,4.43825503909872,14.782917087971427,10.625895676355395,4.184559944854549,2.893866450531525,45,13.687223710649445,4.783066271948959,8.10016796079936,4.795868143421307,13.687223710649445,11.714642421240324,4.307796452449037,3.2339228526628716,62,25.134713674421402,7,4,14.0,5.692099788303083,5,16.4,4.5431266766402185,5
1392147,2026-04-12,6,123,140,20,13.756746555775912,4.52148780875189,9.160764210349262,5.132477151929004,13.756746555775912,10.825118586965491,3.3582729227579726,2.9276127901419464,49,11.25044407028869,4.265427179730984,6.305319639764816,3.3800985028431976,11.25044407028869,14.144586157477905,4.626650738906108,3.197309690296069,36,25.173679624239497,6,8,9.8,1.7204650534085253,5,13.8,4.833218389437829,5
1530569,2026-04-12,20,447,450,31,13.047762505300803,4.152025294534801,8.719970420075223,4.316573554501841,13.047762505300803,14.039174604894615,3.592967850403578,4.844959285904252,37,14.804843349022729,4.550387564203222,10.292364619816178,5.721474699132688,14.804843349022729,13.790881042644605,4.403339504026123,4.788962414151272,37,26.47780032625755,8,6,13.0,3.40587727318528,5,16.2,7.332121111929343,5
1530538,2026-04-12,20,446,455,33,12.785025358045267,4.502168829166724,7.807154013518613,5.376301880431707,12.785025358045267,13.517749730115952,5.005523497859373,2.911546356316873,42,11.004790625261593,3.7492151085609007,7.719056239784198,5.024871736783536,11.004790625261593,12.661730664452191,4.256438546357103,4.187550022079375,25,26.533942995194224,7,6,11.6,5.678027826631356,5,13.4,3.261901286060018,5
1494122,2026-04-12,21,466,460,31,16.82586619065938,6.443284289368688,11.288895586612384,6.671152759525731,16.82586619065938,12.832372118651206,4.12944442556194,3.51085876496489,36,13.2467842897043,4.118978361724982,7.894928930942467,5.906709845737326,13.2467842897043,9.98467701393624,2.3550099467456014,4.067894433456234,16,27.480424741830213,6,7,14.4,4.317406628984581,5,17.6,1.8547236990991407,5
1494124,2026-04-12,21,468,475,16,10.629753945896887,2.732121300586411,7.638704545413113,3.8394797578950186,10.629753945896887,13.88270407270675,4.564490543667108,3.5481374622248723,31,13.206700163263818,5.195815633384136,7.843619512032818,3.9487127222845526,13.206700163263818,15.847010796053718,4.5068583386159125,5.2184601300332885,31,27.533409049281726,7,8,12.0,4.147288270665544,5,14.4,5.535341001239218,5
1523098,2026-04-12,81,2842,2845,33,12.590826725644524,4.791206555285794,7.95197471646456,4.254056822604346,12.590826725644524,13.194746635895882,4.787633011559683,4.131808678689911,32,14.542061446282656,5.168458778871381,8.1379831295161,4.718749685781234,14.542061446282656,16.853310816462358,6.332467866905961,4.303976756923788,32,26.09640119490148,7,8,10.6,4.963869458396342,5,16.0,3.40587727318528,5
1381136,2026-04-12,13,290,301,31,10.920825249905434,3.967151377619174,6.991887551788344,4.690127179396076,10.920825249905434,14.073476605686327,5.3010983363819575,3.5964632173182713,41,11.795544584814621,3.9936714955739703,7.951213363732917,4.244974441622112,11.795544584814621,14.668570246031639,5.802607330855675,3.7490247022025174,39,27.96765486603968,7,8,12.4,3.2619012860600183,5,15.2,4.4,5
1381131,2026-04-12,13,281,279,28,18.179135255668566,6.615701680205539,10.58475176323068,6.185995654981381,18.179135255668566,11.137383662630942,5.077818728116364,1.7878171288016853,45,13.279471211330582,4.589443363502861,9.098532923282958,5.532268171607084,13.279471211330582,11.823373853710276,4.821299583379623,2.5418101955486634,51,27.986881620606322,8,7,19.8,5.035871324805669,5,13.6,3.006659275674582,5
1531240,2026-04-12,74,2801,2796,41,13.859288024440934,4.284266288871782,8.83020868790119,4.605581985966304,13.859288024440934,13.056735733150465,3.9459483602758243,3.5268974685691568,47,8.27067025344512,3.0771707463948,4.833149579192401,2.747957422851179,8.27067025344512,19.285831021505466,3.9677333457879396,6.666359011358246,38,24.62481393067828,7,7,16.4,2.3323807579381204,5,7.6,3.9293765408777004,5
1494623,2026-04-12,110,3405,3408,27,14.69619073601248,4.56584986087058,10.84086954661778,8.844428594391635,14.69619073601248,10.506457158236698,3.6861128773145335,2.5488620954416974,35,13.620507423077601,5.736928883998835,9.792126652736624,5.581817811931979,13.620507423077601,14.415434966446028,5.701447861789573,4.45140474708912,32,25.723271618118638,6,6,10.2,7.35934779718964,5,11.2,3.3105890714493698,5
1380631,2026-04-12,115,3464,3465,19,10.894491096805922,2.9969485490495145,8.621299614518321,4.4754457801172105,10.894491096805922,14.913359824710502,4.146775200899879,4.498449599121537,38,13.369368378664861,5.367200956131903,8.055423259664929,4.448863332237192,13.369368378664861,13.169608049321557,4.130551107954753,4.168959839232771,50,27.331219885687158,6,8,10.4,2.727636339397171,5,10.6,3.2,5
1379283,2026-04-12,1,18,4,18,14.432616652718977,4.073910747575256,10.351562444367875,5.079004581057042,14.432616652718977,9.038815740999077,3.2597808360271276,2.120112934446206,61,12.610247189920813,4.974387657373909,8.783702121091773,5.353608819462079,12.610247189920813,14.00695152032354,4.9741818624622685,4.058239625254356,63,25.181362084011944,3,21,16.0,6.985699678629192,5,11.6,3.826225293941798,5
1379286,2026-04-12,1,15,3,27,15.865979720128765,4.534808031881306,9.421601624482728,6.023194080536123,15.865979720128765,10.436170682563294,3.4267652431792337,3.372870736269976,59,11.079506290702758,4.261110144856045,6.951381752837002,4.593990940460671,11.079506290702758,13.799370382495534,4.6990401227999135,4.36513028763329,60,25.141415708606917,3,3,13.4,6.437390775772433,5,11.4,5.817215828899595,5
1379287,2026-04-12,1,22,5,24,11.797648384940329,3.575488835283541,8.474227386063928,4.415086597940577,11.797648384940329,12.085978896157727,3.3030053292770414,4.452880049171059,49,10.618368114096633,3.961164197064058,7.040114886716907,4.22918223640937,10.618368114096633,13.881233918891832,4.693653046589481,3.915256147200966,61,25.151696907124204,21,21,11.8,5.491812087098393,5,13.6,2.4166091947189146,5
1378181,2026-04-12,9,189,198,23,13.1475436156018,3.3160257171671517,7.178584023096704,4.737394816778175,13.1475436156018,12.494865999220272,4.25574755176898,3.13220889371797,45,11.984465996321717,3.881204765963192,7.3596561084167575,4.951415067263843,11.984465996321717,10.375825927595349,3.4143711341399716,2.45113281221814,52,24.614238093456596,8,6,9.4,4.363484845854286,5,12.2,3.1240998703626617,5
1419921,2026-04-12,10,228,193,27,13.021979566699159,3.52989069336704,7.088113004830916,4.764662372235604,13.021979566699159,16.043785294514308,4.926866983013993,4.683329362089323,33,10.212647904333547,3.3141523985597994,6.819546104097972,3.7850339518137455,10.212647904333547,15.007618976119513,4.951911852241193,4.236284950640902,48,26.09556865200099,7,6,10.4,3.006659275674582,5,13.4,6.740919818541086,5
1429663,2026-04-12,51,895,881,24,14.159246535824591,5.177132889725986,7.8650768360680585,3.710219382814455,14.159246535824591,7.792954800295886,2.520718680315453,1.9347479220620927,30,10.04378690308019,3.5128268936761957,6.1208505206135,2.8721147406267216,10.04378690308019,12.091781103867701,4.033736231395807,2.341392898532278,30,22.205294379691285,6,4,10.0,3.847076812334269,5,10.4,5.571355310873647,5
